84	18	14	14	4	4	3	1	0	0	0	0	2
65	9	19	14	10	6	3	4	0	0	1	0	1
82	10	17	16	12	8	5	3	1	0	0	0	1
73	9	6	9	12	1	4	8	1	1	0	0	0
74	11	11	11	9	6	6	3	1	1	0	0	1
80	11	10	8	6	10	5	3	3	1	0	0	0
92	12	7	13	12	6	4	6	0	2	1	0	1
85	12	12	16	8	6	6	1	0	3	0	0	1
65	16	13	11	10	1	3	6	2	1	1	0	0
84	21	11	9	9	7	1	5	2	0	0	0	3
74	13	10	17	19	3	9	6	2	2	0	0	2
62	14	18	12	7	13	7	5	4	1	0	0	1
70	9	10	13	9	9	5	0	2	4	0	0	1
79	13	14	19	12	3	7	2	1	2	0	0	0
93	9	8	15	11	11	5	4	2	2	0	0	2
70	17	12	18	9	9	8	8	1	1	0	0	0
64	9	16	15	15	8	5	2	4	0	0	1	0
72	13	9	14	11	16	9	3	1	4	0	0	0
86	14	13	8	10	6	9	2	3	1	0	0	3
68	18	8	10	8	5	5	7	3	2	0	0	0
80	9	14	13	10	11	5	9	0	3	1	0	0
76	13	10	14	9	10	12	4	3	0	1	0	0
79	13	17	21	13	19	5	0	0	0	0	0	4
88	17	26	21	13	12	4	1	0	0	0	0	3
76	15	21	23	18	10	4	2	0	0	0	0	2
84	10	19	10	6	12	4	0	0	0	0	0	3
93	12	24	12	6	11	2	1	1	1	0	0	4
79	8	20	19	9	9	3	0	0	0	0	0	3
49	10	28	6	3	0	2	0	1	0	0	0	21
26	26	2	20	12	4	2	0	0	0	0	0	7
29	16	4	8	12	7	4	0	0	0	0	0	0
30	22	4	12	21	8	5	0	0	0	0	0	1
37	14	5	18	16	3	3	1	0	0	0	0	0
25	10	8	13	20	4	4	1	0	0	0	0	6
35	18	4	17	15	7	5	2	0	0	0	0	0
18	18	6	21	19	6	1	0	0	0	0	0	0
18	25	3	21	14	4	0	1	0	0	0	0	6
29	18	8	13	15	13	5	0	0	0	0	0	0
22	20	4	18	22	13	1	1	0	0	0	0	1
22	18	5	13	19	2	6	0	0	0	0	0	2
32	11	8	6	9	4	1	0	0	0	0	0	5
19	14	5	14	15	10	4	0	0	0	0	0	4
33	15	9	9	16	8	2	1	0	0	0	0	2
20	11	7	19	15	8	4	1	2	0	0	0	11
80	12	8	15	8	14	2	2	0	0	0	0	6
58	25	31	8	6	12	2	1	0	0	0	0	6
40	16	18	10	3	9	6	0	0	0	0	0	10
51	14	15	9	9	2	6	2	0	0	0	0	15
29	28	11	0	0	0	0	0	0	0	0	0	39
36	24	3	1	1	0	1	0	0	0	0	0	34
32	32	5	0	0	0	0	0	0	0	0	0	37
30	26	14	1	0	0	1	0	0	0	0	0	35
29	30	5	3	2	1	0	0	0	0	0	0	45
37	23	10	1	2	0	0	0	0	0	0	0	34
32	21	10	0	2	0	1	0	0	0	0	0	46
30	28	12	0	1	1	0	0	1	0	0	0	34
38	24	3	2	0	0	2	0	0	0	0	0	31
43	20	8	2	2	0	0	0	0	0	0	0	34
39	14	10	1	2	0	0	0	0	0	0	0	35
34	27	12	4	3	1	0	0	0	0	0	0	31
37	20	12	3	1	2	0	1	0	2	3	9	23
32	24	10	1	2	0	1	0	0	0	0	0	47
79	12	15	14	7	6	2	0	0	0	0	0	13
78	18	18	8	10	9	2	0	0	0	0	0	2
105	8	18	7	8	11	0	0	0	0	0	0	5
65	14	13	8	13	4	2	0	0	0	0	0	3
82	16	16	14	14	11	2	0	0	0	0	0	2
82	10	21	16	9	4	8	2	0	0	0	0	6
65	8	19	20	16	13	6	4	0	0	0	0	3
95	8	24	21	16	9	6	4	0	0	0	0	5
81	13	14	8	8	19	5	1	0	0	0	0	14
76	13	19	21	10	17	1	0	1	0	0	0	3
33	6	27	10	0	2	5	0	0	0	0	0	17
44	17	19	11	7	2	1	0	0	0	0	0	33
68	13	25	12	5	8	5	0	0	0	0	0	19
41	12	31	13	3	2	1	0	0	0	0	0	15
40	17	20	9	6	2	2	1	0	0	0	0	34
48	19	20	10	6	2	3	0	0	0	0	0	8
82	3	26	14	7	14	1	0	0	0	0	0	6
65	19	22	13	4	5	1	1	1	0	0	0	15
93	13	8	11	12	16	2	1	0	0	0	0	2
71	16	15	9	6	13	2	3	1	0	0	0	1
70	11	20	12	9	8	5	3	2	0	0	0	0
64	13	14	12	3	10	6	2	2	0	0	0	1
71	13	14	15	8	11	4	2	0	0	0	0	0
71	21	15	8	4	5	3	1	2	0	0	0	2
69	20	23	10	5	11	6	0	0	0	0	0	2
80	17	19	12	6	15	5	0	1	0	0	0	4
94	17	14	9	5	14	3	1	1	0	0	0	1
