9596664	18	1916	45834	5076	9957	17064	29976	68656	95986	25775	21588	81490
3227282	1316445	2316251	282888	236162	366618	359274	299722	300927	582018	320216	195310	196887
2650676	1316711	2313303	475955	562494	886054	320286	284398	251114	404808	224409	136847	172946
3449175	671679	1483973	1165708	1700267	974380	122633	125263	92417	57875	33312	22547	100772
3876042	639459	753300	1452165	1751119	1073565	60021	109553	91912	85718	54420	19624	33102
3149807	526072	1948321	707702	782381	950031	57187	104855	93090	96254	85345	85036	1413920
3637159	1050963	1132019	634042	1579277	384906	290849	242726	178520	119864	65479	39869	644328
3391402	1051128	996101	1104324	1335618	381318	250467	197653	147861	111501	75517	45012	912098
9606266	169	4342	44281	4893	8096	14783	26947	66223	97933	24627	21127	80313
9612118	0	1191	43595	3654	8132	14834	27159	66409	98348	24450	21073	79038
9608346	0	1408	44151	3822	8283	15378	27806	67895	97165	24607	21433	79707
9609495	1	1272	43984	3925	8404	15381	27509	67120	97536	24695	21293	79385
9609561	0	1318	43913	3894	8156	15170	28094	66847	97876	24367	21295	79511
9608999	0	1341	44013	4099	8882	15438	27767	65838	98453	24447	21393	79331
9610957	0	1365	43701	3871	8380	14750	27607	66788	97981	24326	21122	79153
9604437	0	1549	44743	4286	8630	15819	28749	68172	97215	24381	21507	80512
9610603	0	1257	43832	3968	8299	15121	27090	67039	97621	24577	21369	79224
9605698	0	1415	44519	4359	8754	16059	28430	67140	97317	24734	21385	80190
9599614	2	1647	45388	4507	9459	17122	29647	68163	96407	25559	21627	80858
4856720	972580	1740788	209974	170896	271473	270400	229690	242267	460582	247456	155002	172228
2792844	1389130	2357481	416792	370793	551145	361570	306331	283792	520596	288148	174970	186413
2792324	910989	1870957	862281	1370562	1408067	177526	181902	133490	83308	47850	32139	128605
4271087	449839	702075	1600875	2014520	663096	37400	67818	57449	53632	34151	12689	35374
3196062	743743	1560806	1003960	1113208	1350489	76433	141107	120331	115982	84478	52944	440466
3515999	798100	1463656	470232	1202569	291181	228459	191431	145158	102474	70831	68292	1451618
3432268	1078753	1079426	862317	1486669	403650	264515	220967	167150	122699	80139	44310	757140
8053098	249065	191694	450879	235226	84532	65526	57175	76990	94413	35572	28682	377148
9608869	13	1538	44010	3941	8117	15156	28057	67305	97368	24474	21459	79693
9600307	11	1763	45262	4255	9105	16207	29701	69336	96037	25141	21796	81079
9608423	21	1507	44113	3874	8596	15304	27789	67174	97314	24660	21625	79601
