true miss rate		miss rate			set-dsitr-stdev	set distribution																															
0.022839		0.0257489	12.74092561		0.041234287	0.00567668	0.0208183	0.0208185	0.00567648	0.00567668	0.00567648	0.0208186	0.00567648	0.0359605	0.00567728	0.126812	0.127319	0.126814	0.0511048	0.0360912	0.126815	0.0813892	0.00567968	0.00567988	0.0208216	0.00567988	0.00567968	0.0208218	0.00567968	0.00567988	0.00567918	0.00567908	0.00567838	0.0813876	0.00567758	0.00567748	0.00567678
0.022839		0.0257502	12.74661763		0.041233925	0.0056795	0.020822	0.0208215	0.00568	0.0056795	0.00568	0.0208214	0.00568	0.0359632	0.0056792	0.126814	0.127319	0.126813	0.0511033	0.036089	0.126812	0.0813858	0.0056768	0.0056763	0.0208187	0.0056763	0.0056768	0.0208182	0.0056768	0.0056769	0.0056776	0.0056777	0.0056784	0.081388	0.0056792	0.0056793	0.00568
0.02284		0.0257491	12.73686515		0.041234413	0.0056766	0.0208184	0.0208185	0.0056765	0.0056766	0.0056765	0.0208185	0.0056768	0.0359612	0.0056776	0.126813	0.127319	0.126814	0.0511049	0.036092	0.126815	0.0813894	0.0056797	0.0056798	0.0208216	0.0056798	0.0056797	0.0208217	0.0056797	0.0056792	0.0056789	0.0056784	0.0056781	0.0813872	0.0056773	0.0056768	0.0056765
0.022628		0.025518	12.77178717		0.040021579	0.0071513	0.0215681	0.0201772	0.0055834	0.0055813	0.0064771	0.0207917	0.0055633	0.0342094	0.0056136	0.118703	0.127015	0.120839	0.0698985	0.0448037	0.123127	0.0764425	0.0055964	0.0056709	0.0227628	0.0055658	0.0055843	0.0196771	0.0060366	0.005805	0.0055812	0.0055671	0.0055607	0.0761651	0.005662	0.0056358	0.0055835
0.021454		0.0233021	8.61424443		0.076552803	0.0259166	0.0258188	0.00435259	0.00424819	0.00420819	0.00404239	0.025848	0.00426109	0.00413619	0.00414719	0.00409819	0.156207	0.00413979	0.3946	0.178385	0.0470431	0.00369859	0.00363599	0.00364859	0.0471207	0.00405119	0.00427639	0.00431559	0.00426619	0.00419679	0.00418489	0.00420679	0.00420659	0.00410159	0.00423159	0.00422459	0.00418079
0.021466		0.0232747	8.425882791		0.076551323	0.0259627	0.0257512	0.004289	0.004193	0.0042194	0.0041858	0.0258132	0.0043289	0.0041486	0.0041886	0.004144	0.156188	0.0041474	0.394554	0.178451	0.0471164	0.0036042	0.0037456	0.0036946	0.0472094	0.0039787	0.0041728	0.0042262	0.0042298	0.0041022	0.0041682	0.0042978	0.0043112	0.0040264	0.004208	0.004126	0.004217
0.021428		0.0232657	8.576162031		0.076542782	0.0259506	0.0257785	0.0041824	0.004135	0.0042038	0.0042088	0.0259088	0.0041856	0.0041658	0.0041722	0.004092	0.156119	0.0042396	0.394544	0.178437	0.0470976	0.0037358	0.0037364	0.003721	0.04708	0.0040569	0.0043612	0.004146	0.0042606	0.0042102	0.0041156	0.0042868	0.0042713	0.0040738	0.004162	0.0041702	0.0041918
0.021381		0.0232613	8.794256583		0.076551348	0.0258684	0.0258434	0.0041576	0.00419819	0.0041296	0.00420619	0.0258735	0.00425139	0.0041177	0.0041448	0.0041366	0.156166	0.00417119	0.394594	0.178432	0.0470165	0.003652	0.003813	0.0037336	0.0470755	0.0040552	0.00419499	0.00425719	0.00425619	0.0041458	0.0041464	0.00427679	0.00431329	0.004068	0.00424199	0.00416799	0.00429499
0.021392		0.0232651	8.756077038		0.076547789	0.0258967	0.0258686	0.0041976	0.0042322	0.0041482	0.0042198	0.0259014	0.0042858	0.0040895	0.0041658	0.004175	0.156152	0.004168	0.394563	0.178438	0.0470418	0.0036806	0.0037574	0.003697	0.0471126	0.004016	0.0042347	0.0042168	0.0042682	0.0041492	0.0041072	0.0042616	0.004309	0.0040752	0.0041524	0.004154	0.0042648
0.021424		0.0232425	8.488144137		0.076547272	0.0259476	0.0257435	0.0041804	0.0041422	0.0042124	0.004198	0.0258342	0.00423	0.0042006	0.0041569	0.0040982	0.156146	0.0042172	0.39456	0.178438	0.047117	0.003713	0.0037408	0.0037232	0.0471286	0.0040328	0.0043265	0.0041544	0.0042648	0.0041702	0.0041544	0.004298	0.0042772	0.0040654	0.0041458	0.0041646	0.0042188
0.021479		0.0232903	8.432887937		0.07655036	0.0259692	0.0257724	0.0042878	0.0041968	0.0042122	0.0041724	0.0258403	0.0042906	0.0041372	0.0041881	0.0040992	0.156153	0.0041678	0.394563	0.178467	0.0470678	0.003627	0.0037342	0.0036842	0.0471534	0.0040042	0.004192	0.0042611	0.0042204	0.0041358	0.0041688	0.004309	0.0043012	0.004044	0.0042354	0.0041298	0.0042148
0.030831		0.0325116	5.451007103		0.069441697	0.0264257	0.0263765	0.0068831	0.006709	0.0066355	0.0066971	0.026249	0.0066973	0.0066983	0.0066132	0.0066002	0.144328	0.0068959	0.360679	0.165222	0.0459422	0.0062411	0.0061562	0.0062209	0.0457405	0.0065396	0.0066954	0.0067336	0.0067834	0.0067143	0.0066526	0.0066218	0.0066538	0.006537	0.0067151	0.0067252	0.0066178
0.125		0.125001	0.0008		7.66683E-07	0.0312488	0.0312488	0.0312488	0.0312488	0.0312496	0.0312497	0.0312504	0.0312504	0.0312504	0.0312504	0.0312504	0.0312504	0.0312504	0.0312504	0.0312525	0.0312504	0.0312504	0.0312504	0.0312504	0.0312506	0.0312505	0.0312504	0.0312504	0.0312504	0.0312501	0.0312496	0.0312496	0.0312496	0.0312496	0.0312499	0.0312488	0.0312488
0.125001		0.125001	0		4.23146E-07	0.0312504	0.0312504	0.0312504	0.0312504	0.0312496	0.0312496	0.0312496	0.0312496	0.0312496	0.0312496	0.0312504	0.0312504	0.0312499	0.0312498	0.0312511	0.0312504	0.0312496	0.0312496	0.0312496	0.0312496	0.0312498	0.0312497	0.0312496	0.0312496	0.0312499	0.0312504	0.03125	0.0312496	0.0312504	0.0312504	0.0312507	0.0312504
0.125001		0.125001	0		6.59545E-07	0.0312496	0.0312496	0.0312496	0.0312496	0.0312496	0.0312493	0.0312488	0.0312488	0.0312496	0.0312496	0.0312488	0.0312488	0.0312493	0.0312498	0.0312511	0.0312505	0.0312504	0.0312504	0.0312504	0.0312504	0.0312504	0.0312506	0.0312504	0.0312504	0.0312504	0.0312504	0.0312508	0.0312512	0.0312504	0.0312504	0.0312506	0.03125
0.125001		0.125001	0		6.13901E-07	0.0312504	0.0312504	0.0312504	0.0312504	0.0312504	0.0312507	0.0312512	0.0312512	0.0312504	0.0312504	0.0312504	0.0312504	0.0312504	0.0312507	0.0312506	0.0312497	0.0312496	0.0312496	0.0312491	0.0312488	0.0312496	0.0312496	0.0312499	0.0312496	0.031249	0.0312488	0.0312496	0.0312496	0.0312496	0.0312496	0.0312499	0.03125
0.125001		0.125001	0		4.61655E-07	0.0312496	0.0312496	0.0312496	0.0312496	0.0312496	0.0312496	0.0312504	0.0312504	0.0312504	0.0312504	0.0312504	0.0312498	0.0312496	0.0312499	0.0312509	0.0312509	0.0312504	0.0312504	0.0312509	0.0312507	0.0312497	0.0312498	0.0312496	0.0312496	0.0312502	0.0312504	0.0312496	0.0312496	0.0312496	0.0312496	0.0312496	0.0312496
0.125001		0.125001	0		9.34077E-07	0.0312508	0.0312504	0.0312504	0.0312504	0.0312499	0.0312496	0.0312488	0.0312488	0.0312488	0.0312488	0.0312488	0.0312494	0.0312496	0.0312499	0.0312496	0.0312488	0.0312488	0.0312488	0.0312488	0.0312493	0.0312504	0.0312504	0.0312507	0.0312504	0.0312512	0.0312512	0.0312512	0.0312512	0.0312512	0.0312512	0.0312512	0.0312512
0.125001		0.125001	0		5.95819E-07	0.03125	0.0312504	0.0312502	0.0312496	0.0312501	0.0312504	0.0312504	0.0312504	0.0312504	0.0312504	0.0312504	0.0312504	0.0312504	0.0312504	0.0312514	0.0312505	0.0312504	0.0312504	0.0312504	0.0312504	0.0312496	0.0312499	0.0312498	0.0312497	0.0312488	0.0312488	0.0312488	0.0312488	0.0312496	0.0312496	0.0312496	0.0312496
0.126651		0.114444	9.638297368		0.009545434	0.0286128	0.0288269	0.0290473	0.0284711	0.0283742	0.0359255	0.0429718	0.0303668	0.0287251	0.0286117	0.0294251	0.0302688	0.0290059	0.0294803	0.0297897	0.0821514	0.0288588	0.0285148	0.0286033	0.0286217	0.0285209	0.0288217	0.0286836	0.0289027	0.0285515	0.0286715	0.0284839	0.0283998	0.0302812	0.0285412	0.0287579	0.0287298
0.101965		0.0510983	49.88643162		0.028029759	0.00543589	0.00543569	0.00543619	0.00543639	0.00543539	0.0702385	0.1041	0.105306	0.0843713	0.058015	0.0401758	0.0454239	0.0390067	0.0305731	0.0305872	0.0305839	0.0253321	0.0284865	0.0305353	0.0719088	0.030661	0.0264573	0.0211143	0.0138511	0.0138413	0.0138457	0.0138394	0.0138458	0.0142998	0.00552179	0.00546169	0.00543689
0.09431		0.0493929	47.6270809		0.028336868	0.004746	0.0047441	0.0047382	0.0047383	0.004737	0.0678607	0.0986168	0.108058	0.0873815	0.059786	0.0410639	0.0466073	0.0399102	0.0310734	0.0310918	0.0311048	0.0256074	0.0289077	0.0310474	0.0743462	0.0311684	0.0267535	0.0211464	0.0135395	0.0135439	0.0135353	0.0135286	0.0135272	0.0128073	0.0047985	0.0047501	0.0047346
0.094232		0.0493923	47.58436625		0.028338739	0.0047402	0.0047445	0.0047332	0.0047336	0.00472	0.0678605	0.0986252	0.108063	0.0873914	0.0597896	0.0410708	0.0466059	0.0399142	0.0310744	0.0310965	0.0311041	0.0256046	0.0288994	0.0310477	0.0743324	0.0311614	0.0267511	0.0211659	0.0135574	0.0135494	0.013541	0.0135222	0.0135226	0.0127937	0.0047969	0.0047497	0.0047374
0.094355		0.0494	47.64453394		0.02833605	0.0047422	0.0047354	0.0047231	0.0047241	0.004732	0.0678642	0.0986273	0.108061	0.08739	0.0597812	0.0410595	0.0465885	0.0399069	0.0310636	0.0310847	0.0310866	0.0255902	0.0288899	0.0310279	0.0743319	0.0311717	0.0267733	0.0211705	0.0135677	0.0135584	0.0135545	0.013531	0.0135376	0.0128095	0.0048159	0.004758	0.004742
0.084706		0.0471303	44.36013978		0.028805782	0.00377899	0.00378259	0.00378929	0.00378729	0.00378199	0.0647389	0.0928236	0.110393	0.0915815	0.0622881	0.0423737	0.0482324	0.0411996	0.031814	0.0318242	0.0318256	0.025969	0.0294877	0.031778	0.0762971	0.0319088	0.0272209	0.021258	0.0131615	0.0131595	0.0131608	0.0131658	0.0131634	0.0108349	0.00385669	0.00378679	0.00377669
0.094467		0.0493929	47.71412239		0.028336868	0.004752	0.0047392	0.0047298	0.0047297	0.0047394	0.0678688	0.0986295	0.108062	0.0873835	0.0597805	0.0410591	0.0466009	0.0399173	0.0310809	0.031098	0.0311072	0.0256005	0.0288965	0.0310267	0.0743285	0.0311612	0.0267567	0.0211558	0.0135447	0.0135412	0.0135337	0.0135206	0.0135281	0.0128097	0.0048144	0.0047619	0.0047428
0.094213		0.0494002	47.56541029		0.028338798	0.0047312	0.0047287	0.0047334	0.0047369	0.0047374	0.0678683	0.0986256	0.108065	0.0873823	0.0597891	0.0410654	0.0466113	0.039916	0.0310791	0.0310944	0.0310943	0.0255832	0.0288841	0.0310341	0.0743415	0.0311717	0.026766	0.0211668	0.0135523	0.013548	0.0135354	0.0135309	0.0135281	0.0128083	0.0048033	0.0047547	0.0047338
0.094156		0.0493928	47.54152683		0.028335449	0.00473239	0.00473859	0.00473149	0.00473499	0.00473189	0.0678605	0.0986205	0.10805	0.0873772	0.0597798	0.0410571	0.0465935	0.0399057	0.031067	0.0310786	0.0310815	0.0255938	0.0289026	0.0310561	0.0743523	0.0311833	0.0267744	0.0211708	0.0135585	0.0135522	0.0135463	0.0135345	0.0135366	0.0128115	0.00480949	0.00474949	0.00472709
0.095093		0.0493923	48.05895281		0.028336958	0.00474178	0.00473658	0.00473098	0.00473098	0.00472908	0.0678545	0.0986207	0.108058	0.0873881	0.0597836	0.0410692	0.0466041	0.0399127	0.0310594	0.0310895	0.0311013	0.0256031	0.0289022	0.0310425	0.07434	0.0311663	0.0267591	0.0211599	0.0135593	0.0135541	0.0135504	0.013537	0.0135417	0.0128032	0.00479738	0.00474068	0.00473278
0.084389		0.0471387	44.14117954		0.028806938	0.00378729	0.00378949	0.00378909	0.00378849	0.00379039	0.0647555	0.092836	0.110405	0.0915895	0.06229	0.0423717	0.0482288	0.041203	0.0318221	0.0318277	0.0318182	0.0259596	0.0294758	0.0317586	0.0762803	0.0318997	0.0272172	0.0212523	0.0131526	0.0131514	0.0131533	0.013153	0.0131538	0.0108367	0.00387479	0.00380129	0.00378799
0.095198		0.049392	48.11655707		0.02833741	0.00474719	0.00473839	0.00474139	0.00473609	0.00473519	0.0678583	0.0986207	0.108056	0.0873893	0.0597883	0.0410701	0.0466048	0.0399076	0.0310665	0.0310817	0.0311038	0.0255963	0.0289036	0.0310418	0.0743464	0.031169	0.0267601	0.0211629	0.0135578	0.0135493	0.0135423	0.0135257	0.0135281	0.0127986	0.00478969	0.00474939	0.00473339
0.095113		0.0493928	48.06934909		0.028336284	0.0047424	0.0047372	0.0047249	0.0047235	0.0047215	0.0678572	0.098622	0.108057	0.0873809	0.0597841	0.0410535	0.046589	0.0399025	0.0310745	0.0310958	0.0311001	0.0256039	0.0289073	0.0310509	0.0743424	0.0311737	0.0267686	0.0211698	0.013559	0.013554	0.0135418	0.0135299	0.0135209	0.0128048	0.0048089	0.0047589	0.0047388
0.094254		0.0494007	47.58768859		0.028337912	0.0047379	0.0047341	0.0047296	0.0047346	0.00474	0.0678709	0.0986298	0.108063	0.0873816	0.0597733	0.041052	0.0465975	0.039912	0.0310723	0.031096	0.0310991	0.0256008	0.028896	0.0310401	0.0743426	0.0311769	0.026767	0.0211672	0.0135589	0.0135506	0.0135354	0.0135191	0.0135267	0.0128053	0.0048056	0.0047487	0.0047363
0.094147		0.0493921	47.53725557		0.028336908	0.00473719	0.00473769	0.00473579	0.00473549	0.00473419	0.0678635	0.0986253	0.10805	0.0873768	0.0597783	0.0410722	0.0466041	0.0399237	0.031078	0.0311018	0.0311018	0.0255921	0.0288942	0.0310426	0.0743437	0.0311733	0.0267694	0.021164	0.0135495	0.0135318	0.0135346	0.0135216	0.0135343	0.0128005	0.00480749	0.00475189	0.00473289
0.08433		0.0471321	44.10992529		0.028806758	0.00379309	0.00378759	0.00378769	0.00378709	0.00378859	0.0647494	0.0928335	0.110412	0.0915984	0.0622904	0.0423644	0.048221	0.0411877	0.0318052	0.0318148	0.0318211	0.0259675	0.0294816	0.0317611	0.076282	0.0318957	0.0272115	0.0212545	0.0131646	0.0131699	0.0131657	0.0131614	0.0131593	0.010835	0.00386159	0.00379669	0.00379049
0.094621		0.0493987	47.79309033		0.02833504	0.0047331	0.0047293	0.0047304	0.0047264	0.0047266	0.0678542	0.0986182	0.108045	0.0873758	0.059783	0.0410681	0.0466059	0.0399144	0.0310792	0.0310907	0.0310938	0.0255903	0.0288983	0.0310429	0.0743456	0.0311746	0.026768	0.0211655	0.0135539	0.0135438	0.013544	0.0135367	0.0135391	0.0128187	0.004815	0.0047587	0.0047308
0.094298		0.0493925	47.62084031		0.028336736	0.0047435	0.0047443	0.0047382	0.0047394	0.0047398	0.067866	0.0986136	0.108055	0.0873802	0.059786	0.0410637	0.0466082	0.039915	0.0310713	0.0310915	0.0311001	0.0256072	0.0289082	0.0310471	0.0743471	0.0311739	0.026756	0.0211488	0.0135362	0.0135424	0.0135354	0.0135286	0.0135291	0.0128063	0.004801	0.0047446	0.004733
0.094239		0.049395	47.58539458		0.028338197	0.0047392	0.0047443	0.0047343	0.0047358	0.0047218	0.0678552	0.0986252	0.108061	0.0873894	0.0597893	0.0410708	0.0466071	0.0399145	0.0310755	0.0310987	0.0311031	0.0256039	0.028899	0.0310498	0.0743345	0.0311628	0.026752	0.0211597	0.0135563	0.0135475	0.013541	0.0135232	0.0135225	0.0127959	0.0047986	0.0047497	0.0047391
0.094358		0.0493984	47.64789419		0.028336398	0.0047424	0.0047364	0.0047247	0.0047227	0.0047304	0.0678639	0.0986304	0.108061	0.0873912	0.0597834	0.0410597	0.0465886	0.0399068	0.0310635	0.0310822	0.0310864	0.0255894	0.0288907	0.0310287	0.0743303	0.0311695	0.0267734	0.0211707	0.0135701	0.0135586	0.0135543	0.0135331	0.0135375	0.0128086	0.0048147	0.0047582	0.0047389
0.084705		0.0471296	44.36030931		0.028805759	0.00377979	0.00378159	0.00378779	0.00378499	0.00378299	0.0647384	0.0928222	0.110396	0.0915813	0.0622861	0.0423722	0.0482302	0.041196	0.0318146	0.0318265	0.0318276	0.0259697	0.0294866	0.0317755	0.0763004	0.0319046	0.0272207	0.021262	0.0131611	0.0131613	0.0131614	0.0131653	0.0131616	0.010835	0.00385729	0.00378949	0.00378009
0.094472		0.0493979	47.71159709		0.028336822	0.00475279	0.00474199	0.00473069	0.00472959	0.00473529	0.0678669	0.0986286	0.108063	0.0873845	0.059781	0.0410612	0.0466004	0.0399169	0.0310813	0.0310977	0.0311072	0.0256024	0.0288992	0.0310301	0.0743258	0.0311594	0.0267544	0.0211536	0.0135446	0.0135418	0.0135358	0.0135191	0.0135291	0.0128093	0.00481209	0.00476189	0.00474249
0.094203		0.0493955	47.56483339		0.028339066	0.0047343	0.0047269	0.0047315	0.0047382	0.0047376	0.0678723	0.0986258	0.108065	0.0873848	0.0597885	0.041065	0.0466088	0.0399164	0.0310747	0.0310946	0.0310971	0.0255846	0.0288838	0.0310313	0.07434	0.0311761	0.0267656	0.0211689	0.0135533	0.0135482	0.0135344	0.01353	0.0135279	0.0128043	0.0048031	0.004753	0.0047348
0.094158		0.0493924	47.54306591		0.028335432	0.00472888	0.00473738	0.00473168	0.00473498	0.00473388	0.0678609	0.0986193	0.108051	0.0873751	0.0597796	0.0410575	0.0465977	0.0399092	0.0310684	0.0310819	0.0310782	0.0255917	0.0289005	0.0310554	0.0743521	0.0311822	0.0267735	0.0211709	0.0135563	0.0135516	0.0135446	0.0135345	0.0135376	0.0128138	0.00481338	0.00474958	0.00472688
0.095092		0.0493979	48.05251756		0.028336871	0.00473979	0.00473659	0.00473079	0.00473099	0.00473139	0.0678551	0.0986237	0.108054	0.0873873	0.0597834	0.0410686	0.0466032	0.0399153	0.0310628	0.0310848	0.0310984	0.0256018	0.0289023	0.0310423	0.0743409	0.0311678	0.0267626	0.0211574	0.013561	0.0135532	0.0135504	0.0135369	0.013543	0.0128077	0.00479799	0.00473949	0.00472889
0.084384		0.0471312	44.14675768		0.028807114	0.00378909	0.00378849	0.00378909	0.00378549	0.00378889	0.0647563	0.0928358	0.110409	0.0915898	0.0622882	0.0423691	0.048224	0.0411998	0.0318246	0.0318328	0.031825	0.0259606	0.0294758	0.0317558	0.0762797	0.0318981	0.0272165	0.0212571	0.0131525	0.0131524	0.0131524	0.0131489	0.0131496	0.0108322	0.00387429	0.00380739	0.00379189
0.095205		0.0493925	48.11984665		0.028337045	0.0047476	0.0047394	0.0047395	0.0047362	0.0047337	0.0678551	0.0986201	0.108054	0.0873882	0.0597898	0.0410715	0.0466111	0.0399079	0.0310664	0.0310783	0.0311003	0.0255957	0.028903	0.0310449	0.0743446	0.0311688	0.0267603	0.0211609	0.0135574	0.0135493	0.0135433	0.0135304	0.0135299	0.0128042	0.0047889	0.0047467	0.0047324
0.095117		0.0494003	48.06364793		0.028335755	0.00474269	0.00473919	0.00472939	0.00472839	0.00472159	0.0678588	0.0986194	0.108057	0.0873799	0.0597842	0.0410557	0.0465873	0.0398996	0.0310684	0.0310946	0.0310999	0.0256037	0.0289069	0.0310515	0.0743429	0.031176	0.0267653	0.0211691	0.0135597	0.0135546	0.013543	0.0135321	0.0135242	0.0127997	0.00480739	0.00475839	0.00473959
0.094243		0.049393	47.58974141		0.028338299	0.00473699	0.00473549	0.00472679	0.00473179	0.00473709	0.0678669	0.0986295	0.108064	0.0873838	0.0597785	0.0410522	0.0465956	0.0399143	0.0310732	0.0310977	0.0310993	0.025602	0.0288962	0.0310415	0.0743423	0.0311736	0.0267673	0.0211665	0.0135582	0.0135532	0.0135383	0.0135198	0.0135247	0.0128036	0.00480699	0.00474759	0.00473569
0.094147		0.0493944	47.53481258		0.028337772	0.0047382	0.0047347	0.0047358	0.0047367	0.0047384	0.0678661	0.0986304	0.108052	0.0873787	0.0597735	0.0410709	0.0466057	0.0399219	0.0310777	0.0310971	0.0311037	0.0255922	0.0288948	0.0310404	0.0743457	0.0311745	0.0267726	0.021164	0.013552	0.0135311	0.013531	0.013518	0.0135343	0.0128024	0.0048033	0.004751	0.004731
0.084335		0.0471356	44.10908875		0.028806129	0.00379359	0.00378749	0.00378949	0.00378469	0.00378939	0.0647531	0.0928372	0.110408	0.0915956	0.0622902	0.0423614	0.0482189	0.0411882	0.0318064	0.031818	0.0318182	0.0259707	0.0294857	0.0317573	0.0762778	0.0318959	0.0272105	0.0212559	0.013163	0.0131686	0.0131638	0.0131591	0.0131546	0.0108381	0.00386689	0.00379959	0.00379269
0.094626		0.0493888	47.80631116		0.028335358	0.0047342	0.0047282	0.0047257	0.0047256	0.0047247	0.0678523	0.0986129	0.108049	0.0873777	0.0597836	0.041067	0.0466092	0.0399155	0.0310817	0.0310927	0.0310982	0.0255865	0.0288937	0.0310436	0.0743467	0.0311743	0.0267689	0.0211657	0.0135557	0.0135433	0.0135437	0.013539	0.0135396	0.0128166	0.0048139	0.0047603	0.0047305
0.094288		0.0493953	47.61231546		0.028336571	0.0047409	0.0047456	0.0047401	0.0047424	0.0047391	0.0678679	0.0986154	0.108053	0.0873781	0.0597856	0.041066	0.0466042	0.0399127	0.0310694	0.0310916	0.031098	0.0256065	0.0289087	0.0310502	0.0743466	0.0311784	0.0267584	0.0211507	0.0135346	0.0135414	0.0135373	0.0135276	0.0135292	0.0128035	0.0048011	0.0047425	0.0047332
0.094249		0.0493981	47.58766671		0.028337316	0.0047401	0.0047447	0.0047352	0.0047351	0.0047258	0.0678508	0.0986211	0.108059	0.0873885	0.0597883	0.041072	0.0466066	0.0399213	0.0310732	0.0310975	0.0311017	0.0256039	0.0288984	0.0310477	0.074338	0.0311589	0.0267519	0.0211549	0.013556	0.0135485	0.0135416	0.0135241	0.0135293	0.0127959	0.004802	0.0047492	0.0047396
0.094356		0.049393	47.65250752		0.028336919	0.0047418	0.0047367	0.0047277	0.0047225	0.0047285	0.067861	0.098632	0.108061	0.0873924	0.0597871	0.0410602	0.0465929	0.0399005	0.0310642	0.0310816	0.0310863	0.0255895	0.028892	0.0310347	0.0743322	0.0311668	0.0267714	0.0211715	0.0135691	0.0135578	0.0135537	0.0135378	0.0135344	0.0128092	0.0048081	0.0047575	0.004738
0.085871		0.0474094	44.78997566		0.028746676	0.00389889	0.00388779	0.00389449	0.00389759	0.00390499	0.0651331	0.0935402	0.110121	0.0910784	0.0619792	0.0422102	0.0480315	0.0410513	0.0317348	0.0317454	0.0317453	0.025922	0.0294098	0.0316689	0.0760512	0.0318182	0.0271668	0.0212545	0.0132105	0.0132071	0.0131964	0.0131924	0.0132001	0.0110713	0.00397478	0.00390739	0.00389419
0.093317		0.049118	47.36436019		0.028384828	0.00463339	0.00463339	0.00462399	0.00461629	0.00461279	0.0674772	0.0979101	0.108337	0.0878855	0.0600862	0.0412188	0.0467991	0.0400627	0.0311633	0.0311796	0.0311897	0.0256482	0.0289766	0.0311309	0.0745728	0.0312483	0.0268087	0.0211624	0.013496	0.0134966	0.0134985	0.013493	0.0134886	0.0125764	0.00469919	0.00464569	0.00462919
